SERIALNO,PUMA,HINCP,WGTP,NP,state
2020HU0351182,307,494900,12,9,15
2020HU0351341,307,39000,9,1,15
2020HU0351676,302,111400,22,2,15
2020HU0351879,301,70000,170,1,15
2020HU0352121,303,80000,14,1,15
2020HU0352232,302,164000,70,2,15
2020HU0352569,200,21500,16,2,15
2020HU0352591,306,170000,58,1,15
2020HU0352688,303,-60000,31,0,15
2020HU0353319,305,40700,46,2,15
2020HU0353496,306,142000,12,2,15
2020HU0353556,200,-60000,35,0,15
2020HU0353886,304,75450,7,2,15
2020HU0353980,200,37200,1,2,15
2020HU0355018,308,130590,9,3,15
2020HU0355257,308,102600,5,3,15
2020HU0355278,305,21900,5,5,15
2020HU0355330,303,70000,21,4,15
2020HU0355366,301,155000,5,2,15
2020HU0355417,100,-60000,6,0,15
2020HU0355577,303,174700,47,2,15
2020HU0355606,306,60000,142,2,15
2020HU0355618,303,67000,18,4,15
2020HU0355879,303,190000,11,4,15
2020HU0355905,303,94400,26,3,15
2020HU0355932,302,31100,20,3,15
2020HU0356360,306,265000,8,4,15
2020HU0356739,200,15000,3,1,15
2020HU0356982,302,54000,19,1,15
2020HU0357014,301,44000,56,4,15
2020HU0357499,303,406000,10,5,15
2020HU0358043,100,23200,10,2,15
2020HU0358045,306,165000,5,2,15
2020HU0358209,304,172000,14,2,15
2020HU0358293,303,121700,28,2,15
2020HU0358616,100,80000,7,4,15
2020HU0358677,301,28700,4,2,15
2020HU0359023,200,78000,6,4,15
2020HU0359448,306,180100,13,7,15
2020HU0359472,200,42500,17,1,15
2020HU0359589,305,86700,9,5,15
2020HU0359640,304,28900,6,2,15
2020HU0359665,301,-60000,9,0,15
2020HU0359668,100,105000,8,5,15
2020HU0360123,200,-60000,13,0,15
2020HU0360126,200,54000,24,4,15
2020HU0360309,200,12310,11,1,15
2020HU0360562,304,314600,10,2,15
2020HU0360738,100,38000,10,2,15
2020HU0360739,305,27000,5,2,15
2020HU0360852,305,72600,29,4,15
2020HU0360945,200,330000,4,5,15
2020HU0361398,306,70400,6,2,15
2020HU0361740,200,15620,2,1,15
2020HU0361992,301,68490,5,6,15
2020HU0362078,308,62700,110,2,15
2020HU0362293,303,42000,91,3,15
2020HU0362407,304,638000,6,3,15
2020HU0362528,100,64300,13,2,15
2020HU0362538,301,115000,86,2,15
2020HU0362566,306,230100,7,4,15
2020HU0362651,301,1400,11,4,15
2020HU0362770,100,75000,15,4,15
2020HU0362791,307,130000,41,4,15
2020HU0362905,305,111400,9,4,15
2020HU0363000,200,78600,8,5,15
2020HU0363116,306,479100,10,12,15
2020HU0363310,304,152950,5,3,15
2020HU0363469,306,268200,41,2,15
2020HU0363746,200,148600,7,2,15
2020HU0364285,302,148900,13,7,15
2020HU0364318,306,135500,5,5,15
2020HU0364952,308,102000,19,6,15
2020HU0365159,306,166100,42,1,15
2020HU0365193,100,36600,18,3,15
2020HU0365516,100,80000,4,2,15
2020HU0365704,301,110000,20,3,15
2020HU0365726,200,36900,4,1,15
2020HU0365908,200,42700,2,1,15
2020HU0366040,306,334130,14,3,15
2020HU0366365,306,164400,3,2,15
2020HU0366912,200,110000,8,2,15
2020HU0367224,200,-60000,23,0,15
2020HU0367340,305,106800,6,2,15
2020HU0367591,200,294000,12,2,15
2020HU0367626,304,85600,27,2,15
2020HU0367657,302,133900,16,5,15
2020HU0367695,200,132500,7,2,15
2020HU0367719,200,46200,1,5,15
2020HU0367812,304,35000,12,2,15
2020HU0367864,303,-60000,41,0,15
2020HU0369390,100,48200,14,2,15
2020HU0370101,200,44400,70,3,15
2020HU0370104,100,142000,16,4,15
2020HU0370244,301,88000,73,2,15
2020HU0370267,100,49000,8,2,15
2020HU0370374,308,85500,41,4,15
2020HU0370422,305,173200,37,2,15
2020HU0370773,302,48800,7,1,15
2020HU0371208,200,27300,18,2,15
2020HU0371214,306,50,2,1,15
2020HU0371232,200,160100,14,5,15
2020HU0371238,301,222000,14,4,15
2020HU0371780,100,-60000,94,0,15
2020HU0371858,200,-60000,47,0,15
2020HU0372089,306,108800,1,1,15
2020HU0372149,302,204000,10,4,15
2020HU0372255,200,95000,31,4,15
2020HU0372403,304,84500,27,1,15
2020HU0372521,302,73000,24,2,15
2020HU0372938,100,146470,39,5,15
2020HU0373004,200,189300,1,13,15
2020HU0373132,100,632150,1,3,15
2020HU0373321,303,160,8,2,15
2020HU0373465,307,46300,25,4,15
2020HU0373503,306,108000,17,6,15
2020HU0373772,304,80000,63,2,15
2020HU0373833,100,-60000,4,0,15
2020HU0373936,308,120004,7,5,15
2020HU0374729,305,56800,18,3,15
2020HU0374861,100,-60000,5,0,15
2020HU0375089,305,52000,9,2,15
2020HU0375178,301,86000,20,3,15
2020HU0375404,100,80000,2,4,15
2020HU0375535,200,111600,41,2,15
2020HU0375554,306,21500,16,2,15
2020HU0375677,307,65000,22,3,15
2020HU0375846,200,31000,17,1,15
2020HU0375875,200,106600,2,2,15
2020HU0376173,307,207000,19,2,15
2020HU0376261,302,404200,10,4,15
2020HU0376329,100,115300,9,4,15
2020HU0376787,307,100000,44,1,15
2020HU0376834,302,180000,6,2,15
2020HU0377159,302,134000,30,1,15
2020HU0377552,308,141600,1,3,15
2020HU0377654,100,34900,6,1,15
2020HU0377694,100,-60000,18,0,15
2020HU0377760,100,-60000,13,0,15
2020HU0377926,307,-60000,6,0,15
2020HU0377979,100,95700,1,3,15
2020HU0378149,306,153000,17,3,15
2020HU0378230,302,206720,5,3,15
2020HU0378451,307,183600,50,2,15
2020HU0378611,100,227200,1,2,15
2020HU0379101,305,72050,11,2,15
2020HU0379843,308,59000,5,2,15
2020HU0379946,200,179800,2,5,15
2020HU0380226,308,-60000,17,0,15
2020HU0380231,303,39500,9,3,15
2020HU0380300,302,5400,8,1,15
2020HU0381136,303,50010,2,1,15
2020HU0381715,100,60000,12,3,15
2020HU0382218,308,75700,9,2,15
2020HU0382233,301,79000,8,4,15
2020HU0382260,308,63800,12,2,15
2020HU0382372,305,278900,5,6,15
2020HU0382589,200,293200,5,2,15
2020HU0383008,100,6000,1,1,15
2020HU0383433,308,175000,6,4,15
2020HU0383536,301,184300,4,7,15
2020HU0383635,200,72000,47,2,15
2020HU0383691,302,360500,14,6,15
2020HU0383993,301,337600,4,5,15
2020HU0384001,305,187300,26,2,15
2020HU0384055,305,95000,7,1,15
2020HU0384099,100,150000,2,2,15
2020HU0385948,302,75000,3,3,15
2020HU0385988,304,262400,1,2,15
2020HU0386083,302,74600,5,3,15
2020HU0386286,200,65600,27,2,15
2020HU0387063,200,38400,1,1,15
2020HU0387267,302,92000,7,1,15
2020HU0387497,100,0,5,4,15
2020HU0387505,303,-60000,6,0,15
2020HU0387525,306,124060,13,3,15
2020HU0387626,200,-60000,42,0,15
2020HU0387715,304,-60000,11,0,15
2020HU0387982,100,-60000,11,0,15
2020HU0388132,307,42400,11,2,15
2020HU0388376,100,212000,13,4,15
2020HU0388419,200,90820,24,1,15
2020HU0388782,301,12710,115,2,15
2020HU0388877,100,31000,20,1,15
2020HU0389023,308,118100,13,2,15
2020HU0389032,306,241700,4,5,15
2020HU0389103,305,49100,1,2,15
2020HU0389161,302,193000,7,2,15
2020HU0390145,304,150200,25,2,15
2020HU0390484,304,163600,29,2,15
2020HU0390654,100,128000,8,1,15
2020HU0390773,100,-60000,47,0,15
2020HU0391056,200,86800,24,1,15
2020HU0391212,100,62000,58,3,15
2020HU0391282,200,50000,14,2,15
2020HU0391346,307,297000,10,2,15
2020HU0391386,200,23000,5,4,15
2020HU0391448,304,-60000,33,0,15
2020HU0391649,100,182100,6,2,15
2020HU0391852,200,111830,6,6,15
2020HU0392245,200,-60000,41,0,15
2020HU0392482,200,-60000,2,0,15
2020HU0392711,302,100000,7,2,15
2020HU0392762,301,173200,3,7,15
2020HU0393076,303,65000,11,1,15
2020HU0393433,200,-60000,10,0,15
2020HU0393645,301,-60000,15,0,15
2020HU0393883,100,13400,58,4,15
2020HU0394130,200,52100,14,5,15
2020HU0394403,307,440000,21,4,15
2020HU0394562,301,84000,6,2,15
2020HU0395537,100,110000,5,2,15
2020HU0395929,307,160700,16,6,15
2020HU0396306,302,271000,89,2,15
2020HU0396326,306,145000,13,4,15
2020HU0396357,100,115300,4,2,15
2020HU0397050,307,31500,21,3,15
2020HU0397082,306,42000,8,4,15
2020HU0397083,200,50000,20,1,15
2020HU0397220,100,177400,7,3,15
2020HU0397328,301,51100,3,4,15
2020HU0397360,100,254180,21,2,15
2020HU0397449,304,68000,57,1,15
2020HU0397552,308,103000,19,2,15
2020HU0397665,200,51600,31,1,15
2020HU0398111,302,46800,2,6,15
2020HU0398146,305,405800,149,2,15
2020HU0398564,305,4200,22,2,15
2020HU0398572,100,52700,1,2,15
2020HU0398910,305,73120,9,2,15
2020HU0399068,100,83600,4,3,15
2020HU0399088,200,41000,4,3,15
2020HU0399394,305,95330,9,3,15
2020HU0399504,200,-60000,2,0,15
2020HU0399685,308,89000,11,2,15
2020HU0400101,100,108600,31,3,15
2020HU0400178,200,11900,1,1,15
2020HU0400451,100,-60000,2,0,15
2020HU0400664,307,67420,19,3,15
2020HU0400798,100,-60000,22,0,15
2020HU0400860,100,-60000,6,0,15
2020HU0401121,200,133000,55,3,15
2020HU0401178,100,-60000,3,0,15
2020HU0401375,307,23400,20,4,15
2020HU0401427,100,128000,5,1,15
2020HU0401486,303,82000,3,1,15
2020HU0401775,100,38000,2,2,15
2020HU0401807,304,68000,14,1,15
2020HU0401919,307,219600,11,4,15
2020HU0402012,302,85100,3,2,15
2020HU0402060,304,65500,42,1,15
2020HU0402187,303,11000,15,2,15
2020HU0402335,303,73700,7,3,15
2020HU0403209,303,240000,91,4,15
2020HU0403310,100,169610,2,3,15
2020HU0403312,100,-60000,24,0,15
2020HU0403373,304,9400,17,2,15
2020HU0403448,100,46800,9,4,15
2020HU0403557,305,398200,20,3,15
2020HU0404261,100,213700,8,4,15
2020HU0404262,100,114400,2,2,15
2020HU0404569,305,147000,19,4,15
2020HU0404695,302,35900,35,1,15
2020HU0404768,308,65710,3,1,15
2020HU0404907,307,25000,13,3,15
2020HU0405056,308,87000,35,1,15
2020HU0405492,301,108900,4,6,15
2020HU0405676,305,-60000,10,0,15
2020HU0405748,305,80000,19,4,15
2020HU0405835,302,128600,8,2,15
2020HU0406007,308,41700,92,2,15
2020HU0406314,303,154300,47,2,15
2020HU0406328,100,-60000,25,0,15
2020HU0406503,305,195400,6,4,15
2020HU0406685,200,101060,12,2,15
2020HU0406904,200,-60000,24,0,15
2020HU0407027,100,300000,6,3,15
2020HU0407078,200,102000,1,1,15
2020HU0407111,305,69310,14,2,15
2020HU0407243,302,22400,3,1,15
2020HU0407251,302,67200,11,2,15
2020HU0407844,304,0,21,2,15
2020HU0407865,200,74600,7,2,15
2020HU0407981,302,160100,54,2,15
2020HU0408876,303,13900,4,1,15
2020HU0408908,200,14600,43,1,15
2020HU0409019,100,-60000,2,0,15
2020HU0409602,301,9100,13,2,15
2020HU0409803,306,89300,7,3,15
2020HU0410079,100,15500,2,1,15
2020HU0410214,301,9400,7,1,15
2020HU0410347,200,18640,5,3,15
2020HU0410375,303,-60000,30,0,15
2020HU0410678,303,17430,56,2,15
2020HU0410747,301,97200,4,1,15
2020HU0411148,306,15000,12,3,15
2020HU0411292,100,42000,89,1,15
2020HU0411622,303,56700,10,1,15
2020HU0411894,307,179100,24,2,15
2020HU0412273,100,12000,13,1,15
2020HU0412622,304,519100,10,2,15
2020HU0412854,100,85000,22,3,15
2020HU0412861,100,79550,3,2,15
2020HU0412990,308,25080,53,1,15
2020HU0413011,200,-60000,16,0,15
2020HU0413154,306,-60000,28,0,15
2020HU0413173,304,-60000,49,0,15
2020HU0413236,301,-60000,12,0,15
2020HU0413531,100,135200,110,6,15
2020HU0413584,308,88500,48,3,15
2020HU0413588,200,241200,99,2,15
2020HU0415080,305,144000,22,2,15
2020HU0415237,305,-60000,40,0,15
2020HU0415291,304,182000,21,3,15
2020HU0415507,301,38200,9,2,15
2020HU0416204,200,33000,25,2,15
2020HU0416492,301,-60000,2,0,15
2020HU0416665,200,-60000,6,0,15
2020HU0416789,303,84000,4,2,15
2020HU0416796,307,27800,111,2,15
2020HU0417092,304,53800,25,3,15
2020HU0417249,306,25000,25,1,15
2020HU0417344,100,-60000,45,0,15
2020HU0417401,304,110000,22,3,15
2020HU0417423,302,129000,8,5,15
2020HU0417622,100,64000,20,6,15
2020HU0417985,100,190000,22,4,15
2020HU0418472,100,100800,2,4,15
2020HU0418607,307,148240,19,2,15
2020HU0418623,305,204400,2,1,15
2020HU0418997,302,143000,24,4,15
2020HU0419468,304,126300,121,3,15
2020HU0419508,307,202200,9,10,15
2020HU0419623,307,-60000,31,0,15
2020HU0420093,304,35800,14,2,15
2020HU0420703,301,99400,63,3,15
2020HU0420992,304,-60000,21,0,15
2020HU0421378,100,149800,1,1,15
2020HU0421498,200,-60000,92,0,15
2020HU0421661,303,10000,2,1,15
2020HU0421882,302,-60000,11,0,15
2020HU0422432,200,67820,8,2,15
2020HU0422495,305,208100,5,3,15
2020HU0422866,305,130000,6,1,15
2020HU0423027,305,101430,8,5,15
2020HU0423235,304,28100,5,2,15
2020HU0423261,100,158200,31,3,15
2020HU0423272,304,64300,6,1,15
2020HU0423346,304,4600,11,1,15
2020HU0423497,200,-60000,8,0,15
2020HU0423602,305,140500,5,5,15
2020HU0423934,307,80400,4,2,15
2020HU0423959,306,72100,14,2,15
2020HU0424377,305,9000,1,1,15
2020HU0424441,200,89000,8,3,15
2020HU0424918,306,20800,21,2,15
2020HU0425203,100,54300,8,2,15
2020HU0425292,100,36000,10,2,15
2020HU0425797,305,78020,4,3,15
2020HU0425857,100,-60000,5,0,15
2020HU0426097,100,114700,19,3,15
2020HU0426218,308,115800,9,4,15
2020HU0426531,304,209850,2,3,15
2020HU0426864,302,113940,11,2,15
2020HU0427241,304,243700,1,2,15
2020HU0427689,100,46800,11,2,15
2020HU0427879,304,203000,13,4,15
2020HU0427991,301,100000,49,2,15
2020HU0428084,200,-60000,13,0,15
2020HU0428130,200,155100,2,4,15
2020HU0428449,100,-60000,39,0,15
2020HU0428538,100,86000,20,2,15
2020HU0428612,100,-60000,10,0,15
2020HU0428670,306,34600,13,2,15
2020HU0428988,303,154000,21,3,15
2020HU0429647,307,128600,16,3,15
2020HU0429729,200,-60000,16,0,15
2020HU0429991,307,158700,12,3,15
2020HU0430126,200,74900,47,3,15
2020HU0430149,100,523900,14,2,15
2020HU0430606,200,39520,22,1,15
2020HU0430648,100,9000,2,1,15
2020HU0430807,100,-60000,2,0,15
2020HU0431097,305,-60000,40,0,15
2020HU0431377,308,139780,15,4,15
2020HU0431562,303,647900,4,2,15
2020HU0431693,200,35500,1,1,15
2020HU0431798,100,8500,4,1,15
2020HU0431907,307,4600,6,1,15
2020HU0432014,306,183400,64,3,15
2020HU0432331,307,51200,6,2,15
2020HU0432332,200,133400,33,2,15
2020HU0432601,308,120000,21,3,15
2020HU0432725,305,6600,5,1,15
2020HU0432850,302,91100,8,3,15
2020HU0433045,200,94700,49,3,15
2020HU0433165,303,-60000,22,0,15
2020HU0433182,100,152600,32,5,15
2020HU0433247,200,32000,51,2,15
2020HU0433391,301,164000,7,8,15
2020HU0433797,306,36800,20,2,15
2020HU0433838,308,70000,13,2,15
2020HU0433921,306,64330,30,1,15
2020HU0434050,200,0,1,1,15
2020HU0434136,302,262600,104,2,15
2020HU0434395,200,20410,27,1,15
2020HU0434448,100,-60000,7,0,15
2020HU0434525,100,51800,2,2,15
2020HU0434566,305,205000,9,3,15
2020HU0434637,304,114900,23,4,15
2020HU0434759,100,59900,2,1,15
2020HU0434880,308,189000,50,2,15
2020HU0434955,200,20400,26,2,15
2020HU0435068,303,378800,8,5,15
2020HU0435088,100,142500,3,2,15
2020HU0435551,308,280800,4,5,15
2020HU0435662,200,19400,6,2,15
2020HU0435858,303,71400,41,1,15
2020HU0436635,200,40800,15,1,15
2020HU0436669,307,90100,10,3,15
2020HU0436928,303,448630,8,5,15
2020HU0437151,308,89500,12,2,15
2020HU0437194,200,-60000,11,0,15
2020HU0437539,200,85000,13,2,15
2020HU0437691,306,106000,33,3,15
2020HU0437718,305,205000,4,2,15
2020HU0438307,100,137400,5,6,15
2020HU0438543,100,53900,27,3,15
2020HU0438786,301,35200,1,6,15
2020HU0438940,303,-60000,39,0,15
2020HU0439153,100,276000,10,2,15
2020HU0439154,303,198800,5,3,15
2020HU0439439,306,64740,21,2,15
2020HU0439509,200,93200,1,2,15
2020HU0439953,303,95200,8,5,15
2020HU0440099,303,-60000,70,0,15
2020HU0440108,200,85520,28,2,15
2020HU0440134,306,14000,10,1,15
2020HU0440291,100,124600,12,6,15
2020HU0440425,100,310600,23,3,15
2020HU0440911,200,73200,36,6,15
2020HU0441085,306,38300,10,1,15
2020HU0441133,200,65430,9,4,15
2020HU0441192,308,184000,11,6,15
2020HU0442332,100,79900,6,2,15
2020HU0442610,100,-60000,19,0,15
2020HU0443377,303,1900,41,1,15
2020HU0443486,100,60400,1,2,15
2020HU0443836,200,90500,4,1,15
2020HU0445143,200,921200,24,3,15
2020HU0445257,306,187000,6,2,15
2020HU0445431,303,579000,13,3,15
2020HU0445551,301,100200,15,3,15
2020HU0446199,304,121200,30,3,15
2020HU0446441,200,32500,5,2,15
2020HU0446585,306,9800,3,1,15
2020HU0446654,303,144000,3,2,15
2020HU0446966,301,36200,16,6,15
2020HU0447173,307,133000,21,3,15
2020HU0447337,308,104750,33,6,15
2020HU0447584,304,56300,10,1,15
2020HU0447924,100,1600,64,2,15
2020HU0448034,301,-60000,12,0,15
2020HU0448361,307,113000,23,2,15
2020HU0448606,304,90100,4,1,15
2020HU0448632,301,38300,5,10,15
2020HU0448662,200,204800,1,4,15
2020HU0448711,302,13300,2,1,15
2020HU0448777,304,51900,31,1,15
2020HU0448842,304,33700,34,1,15
2020HU0448939,302,122000,12,2,15
2020HU0449147,306,300000,8,3,15
2020HU0449161,200,58000,41,5,15
2020HU0449281,307,53500,8,2,15
2020HU0449393,308,115000,11,3,15
2020HU0449692,306,68050,2,1,15
2020HU0449751,307,210000,34,2,15
2020HU0449899,305,121710,21,10,15
2020HU0450019,306,174000,3,3,15
2020HU0450128,100,-60000,85,0,15
2020HU0450176,301,1200,5,1,15
2020HU0450349,305,8700,3,1,15
2020HU0450907,200,-60000,20,0,15
2020HU0451012,301,54000,29,1,15
2020HU0451368,301,20200,53,7,15
2020HU0451424,307,114500,5,2,15
2020HU0451554,200,48700,3,6,15
2020HU0451849,302,155200,6,6,15
2020HU0452305,304,215300,2,3,15
2020HU0452391,302,-60000,33,0,15
2020HU0452459,307,149700,13,6,15
2020HU0453193,308,97500,8,6,15
2020HU0453288,200,115900,44,2,15
2020HU0453325,301,151700,20,3,15
2020HU0453339,200,199900,25,8,15
2020HU0453350,301,74900,30,2,15
2020HU0453426,200,-60000,3,0,15
2020HU0453654,200,124600,5,4,15
2020HU0453906,304,-60000,53,0,15
2020HU0454203,301,152300,6,3,15
2020HU0454274,200,50000,8,3,15
2020HU0454410,307,133000,7,1,15
2020HU0454480,100,47800,15,2,15
2020HU0454506,305,50600,8,2,15
2020HU0454535,301,68400,8,4,15
2020HU0454675,100,75900,21,8,15
2020HU0455402,306,155000,9,3,15
2020HU0455596,100,0,21,1,15
2020HU0455643,302,414000,4,5,15
2020HU0455917,307,42000,35,1,15
2020HU0456205,301,79000,8,2,15
2020HU0456222,200,29700,7,2,15
2020HU0456495,200,-60000,1,0,15
2020HU0456690,200,43700,2,1,15
2020HU0456972,100,102000,41,6,15
2020HU0457226,306,80000,26,2,15
2020HU0457238,308,169000,8,2,15
2020HU0457246,308,215100,15,12,15
2020HU0457608,308,92800,45,2,15
2020HU0457790,306,297500,72,2,15
2020HU0457931,200,71800,2,5,15
2020HU0457947,100,-60000,6,0,15
2020HU0457978,303,132000,2,2,15
2020HU0458024,304,58000,6,2,15
2020HU0458353,301,148000,8,4,15
2020HU0458746,303,51760,8,2,15
2020HU0458869,307,127000,15,4,15
2020HU0459227,100,55000,5,1,15
2020HU0459373,308,-60000,18,0,15
2020HU0459565,200,-60000,10,0,15
2020HU0459869,305,106200,5,8,15
2020HU0460248,302,2500,8,1,15
2020HU0461129,100,-60000,2,0,15
2020HU0461273,301,121600,37,4,15
2020HU0462300,100,-60000,5,0,15
2020HU0462345,301,105150,8,4,15
2020HU0462498,306,-60000,49,0,15
2020HU0462554,308,104700,13,5,15
2020HU0462988,100,-60000,41,0,15
2020HU0463256,100,52000,28,2,15
2020HU0463412,301,33320,8,2,15
2020HU0463432,304,-60000,20,0,15
2020HU0463500,200,65000,51,1,15
2020HU0463507,306,16300,39,6,15
2020HU0463571,100,-60000,4,0,15
2020HU0464017,301,52800,7,4,15
2020HU0464053,304,147200,1,1,15
2020HU0464302,305,49100,11,2,15
2020HU0464596,100,32200,29,5,15
2020HU0464627,306,145000,20,3,15
2020HU0464755,100,86600,13,3,15
2020HU0464880,304,55000,12,2,15
2020HU0465220,100,34700,6,2,15
2020HU0465469,200,87400,18,4,15
2020HU0465619,100,34400,7,1,15
2020HU0465734,100,142800,5,2,15
2020HU0465995,303,3000,9,1,15
2020HU0466032,304,70000,44,1,15
2020HU0466104,307,73250,11,1,15
2020HU0466273,306,-60000,29,0,15
2020HU0466439,301,-60000,1,0,15
2020HU0466642,305,21600,10,1,15
2020HU0466942,306,265090,7,3,15
2020HU0467078,304,198600,8,1,15
2020HU0467123,100,77100,18,6,15
2020HU0467395,308,102400,19,4,15
2020HU0467662,306,52200,5,1,15
2020HU0468031,100,148400,3,2,15
2020HU0468159,306,1500,10,1,15
2020HU0468190,100,121000,1,5,15
2020HU0468340,304,42700,6,2,15
2020HU0468627,307,212000,3,3,15
2020HU0468900,301,125000,9,1,15
2020HU0469503,305,190000,31,3,15
2020HU0469562,100,60000,23,2,15
2020HU0469661,200,23500,15,1,15
2020HU0469975,301,-60000,31,0,15
2020HU0470065,200,52200,72,5,15
2020HU0470325,100,38000,11,3,15
2020HU0470432,301,46900,28,2,15
2020HU0470645,306,287000,20,4,15
2020HU0470856,302,30000,12,2,15
2020HU0470930,200,78500,10,2,15
2020HU0471074,100,33500,123,4,15
2020HU0471089,100,-60000,14,0,15
2020HU0471168,100,205000,23,4,15
2020HU0471499,200,31500,74,1,15
2020HU0471594,306,247600,12,5,15
2020HU0471848,100,-60000,2,0,15
2020HU0472228,100,103800,7,3,15
2020HU0472510,301,-60000,12,0,15
2020HU0472614,308,60000,44,2,15
2020HU0472970,302,130800,6,10,15
2020HU0473209,100,17000,1,3,15
2020HU0473734,307,76000,37,2,15
2020HU0474261,308,193000,69,3,15
2020HU0474342,306,66000,6,3,15
2020HU0474700,301,9400,4,1,15
2020HU0474797,303,180000,16,3,15
2020HU0475101,304,9500,10,1,15
2020HU0475278,302,116000,19,5,15
2020HU0475357,100,184400,2,4,15
2020HU0475669,303,145000,160,8,15
2020HU0476153,302,170000,16,1,15
2020HU0476171,100,93000,21,2,15
2020HU0476236,308,235800,2,5,15
2020HU0476475,100,-60000,32,0,15
2020HU0476496,301,-60000,11,0,15
2020HU0476892,303,-60000,38,0,15
2020HU0477087,306,205000,22,4,15
2020HU0477219,200,42000,4,1,15
2020HU0477458,303,73400,6,2,15
2020HU0478118,302,454800,9,2,15
2020HU0478149,100,-60000,5,0,15
2020HU0478316,200,117600,1,2,15
2020HU0478362,100,27600,18,1,15
2020HU0478824,308,62700,19,2,15
2020HU0479069,304,50020,31,3,15
2020HU0479178,100,24800,13,4,15
2020HU0479295,303,76200,1,2,15
2020HU0479472,100,125800,6,3,15
2020HU0479719,303,408000,3,2,15
2020HU0479790,308,100600,13,3,15
2020HU0479900,304,57400,37,2,15
2020HU0479901,100,14700,19,2,15
2020HU0479954,200,195000,57,3,15
2020HU0480112,303,348800,12,2,15
2020HU0480373,306,-60000,10,0,15
2020HU0480398,304,47000,16,1,15
2020HU0480421,304,55000,4,1,15
2020HU0480827,200,-60000,58,0,15
2020HU0480828,307,76700,37,4,15
2020HU0480865,304,242300,3,3,15
2020HU0480981,200,162400,8,8,15
2020HU0481213,304,43700,32,3,15
2020HU0481300,100,138050,1,6,15
2020HU0481468,303,517800,73,2,15
2020HU0481925,303,113100,9,4,15
2020HU0482128,306,442000,9,2,15
2020HU0482353,100,271600,7,10,15
2020HU0482526,307,196000,17,4,15
2020HU0483205,302,63300,1,2,15
2020HU0483312,304,-60000,61,0,15
2020HU0483678,303,40000,24,1,15
2020HU0483755,100,-60000,44,0,15
2020HU0484140,303,-60000,11,0,15
2020HU0484380,303,191650,68,4,15
2020HU0484730,100,95200,28,2,15
2020HU0485049,306,80200,30,2,15
2020HU0485142,304,150000,83,2,15
2020HU0485397,200,85400,2,8,15
2020HU0485671,302,233000,14,6,15
2020HU0485976,305,39200,1,1,15
2020HU0486105,308,939600,9,2,15
2020HU0486215,307,94300,4,7,15
2020HU0486402,200,42000,6,1,15
2020HU0486769,308,143000,11,4,15
2020HU0487081,302,14430,21,4,15
2020HU0487102,307,159600,78,2,15
2020HU0487470,306,35000,14,2,15
2020HU0488028,100,74000,26,5,15
2020HU0488045,304,-60000,42,0,15
2020HU0488138,301,53500,5,4,15
2020HU0488684,304,8400,15,1,15
2020HU0488701,200,36500,16,1,15
2020HU0489162,306,143000,14,3,15
2020HU0489458,302,113000,5,2,15
2020HU0489742,303,162000,14,4,15
2020HU0489833,305,91500,9,4,15
2020HU0489878,306,33700,6,1,15
2020HU0490092,303,127900,1,1,15
2020HU0490304,200,3000,168,1,15
2020HU0490449,306,80000,17,5,15
